payoff,cohort,model,seed,scope,axis,n_rows,n_families,price_mae,price_rmse,price_r2,delta_mae,delta_rmse,delta_bias,within_1,within_5,within_10,resolved_n,resolved_sign
detailed,monthly_test,affine_coupon_delta,233,schedule,nobs_middle,128,128,401.6441632021909,431.04472790757904,-0.01457534223073731,378.9667643439877,397.38874369063456,-378.2687656389519,0.0,0.0,0.0078125,121.0,0.7272727272727273
detailed,monthly_test,affine_coupon_delta,233,schedule,tenor_months,1024,128,169.86509903677714,232.67422493792176,0.7118191248089596,160.88238151832167,214.92028111646627,4.487303943447966,0.009765625,0.029296875,0.052734375,980.0,0.5561224489795918
detailed,monthly_test,affine_coupon_delta,233,terms,ALL,4548,128,58.116800183537435,74.98690550319336,0.971200313687878,9.943940243999828,17.25619975122707,-0.13010512741517757,0.17036199095022625,0.5153846153846153,0.6963800904977375,4223.0,0.9817665166942932
detailed,monthly_test,affine_coupon_delta,233,terms,base,128,128,58.11230999200249,73.95864308287153,0.9708523450481285,,,,,,,,
detailed,monthly_test,affine_coupon_delta,233,terms,coupon_regular,1024,128,58.64491912262802,75.10263778868966,0.9704521601535752,7.846242837187564,13.058800480905786,-1.164153218383146e-05,0.154296875,0.51953125,0.716796875,1024.0,1.0
detailed,monthly_test,affine_coupon_delta,233,terms,first_strike,1024,128,57.48173245911017,73.86580627601477,0.9706717768192172,9.998795740123615,15.754002664837646,0.15147857462832492,0.1171875,0.4677734375,0.6708984375,962.0,0.9594594594594594
detailed,monthly_test,affine_coupon_delta,233,terms,ki_barrier,344,43,57.44206080449779,77.91926422588566,0.9766766497658246,22.250430467840356,32.97388769275563,-2.6132622782927086,0.046511627906976744,0.23546511627906977,0.45348837209302323,344.0,1.0
detailed,monthly_test,affine_coupon_delta,233,terms,last_strike,1024,128,59.195231999494325,77.09405790804055,0.9682845521987686,13.729854819520254,21.231972665466856,-0.4356988074992103,0.10546875,0.380859375,0.578125,909.0,0.9933993399339934
detailed,monthly_test,affine_coupon_delta,233,terms,monthly_barrier,1004,128,57.35772295998271,72.90116817970805,0.9722265634691526,3.9495786446083385,7.18026880785553,0.6125009959624999,0.34960159362549803,0.7928286852589641,0.9053784860557769,984.0,0.967479674796748
detailed,monthly_test,affine_coupon_delta,47,schedule,ALL,1408,128,204.36052973423057,267.25791370337595,0.6037179005494548,180.8005878556893,241.36845422931748,-21.913568263384715,0.004971590909090909,0.02130681818181818,0.03977272727272727,1351.0,0.5640266469282014
detailed,monthly_test,affine_coupon_delta,47,schedule,nobs_early,128,128,165.60125291365006,195.60624331460448,0.6556662625571934,216.62721124332623,274.75028316888296,166.2273063291119,0.0078125,0.0078125,0.015625,127.0,0.5118110236220472
detailed,monthly_test,affine_coupon_delta,47,schedule,nobs_late,128,128,352.8547424622045,370.7252488851081,0.25215774079670605,300.3602792944482,322.3622385496018,-300.0678135248829,0.0,0.0,0.0,123.0,0.5691056910569106
detailed,monthly_test,affine_coupon_delta,47,schedule,nobs_middle,128,128,353.7390349220734,375.71093241710884,0.22919008458165602,302.03627867818955,318.8640771850441,-299.67371782231777,0.0,0.0,0.0,121.0,0.7272727272727273
detailed,monthly_test,affine_coupon_delta,47,schedule,tenor_months,1024,128,171.97134959732603,242.08392126636107,0.6880388626793087,146.22283714957732,212.06325913639247,24.058121765107114,0.005859375,0.0283203125,0.052734375,980.0,0.55
detailed,monthly_test,affine_coupon_delta,47,terms,ALL,4548,128,73.00239241127449,98.92124090520937,0.9498817376641111,7.4911910052606245,13.254071475539433,0.22131280030525047,0.19592760180995475,0.6009049773755656,0.7785067873303168,4223.0,0.8950982713710632
detailed,monthly_test,affine_coupon_delta,47,terms,base,128,128,75.56442106998159,101.38764646662621,0.9452233038624325,,,,,,,,
detailed,monthly_test,affine_coupon_delta,47,terms,coupon_regular,1024,128,75.66515676525358,101.70851191601312,0.9458086518426363,5.15157746037335,8.072184044137039,-5.820766103004082e-07,0.251953125,0.705078125,0.865234375,1024.0,1.0
detailed,monthly_test,affine_coupon_delta,47,terms,first_strike,1024,128,74.63593672133021,100.29198622648468,0.9459331171286456,11.524038606665382,18.006088227192112,1.3825863190166068,0.0927734375,0.443359375,0.6533203125,962.0,0.9542619542619543
detailed,monthly_test,affine_coupon_delta,47,terms,ki_barrier,344,43,39.63391421305154,56.59205078090521,0.9876969691687136,17.799911966878966,26.97754957299502,-2.2360255211251596,0.09302325581395349,0.29651162790697677,0.5319767441860465,344.0,1.0
detailed,monthly_test,affine_coupon_delta,47,terms,last_strike,1024,128,76.36973548302272,102.31232578916674,0.944142055416066,5.101406547674252,8.487259098065735,-0.5409964660916728,0.25390625,0.697265625,0.8408203125,909.0,0.9834983498349835
detailed,monthly_test,affine_coupon_delta,47,terms,monthly_barrier,1004,128,76.2924695571234,102.14214623389252,0.9454781475245451,4.669545188425797,7.3077780842854265,0.8820796247685039,0.2201195219123506,0.6613545816733067,0.8386454183266933,984.0,0.6097560975609756
detailed,monthly_test,affine_coupon_delta,ensemble,schedule,ALL,1408,128,187.28410965870535,247.403858429563,0.6604089432830443,173.75777573701404,226.09979549586527,-50.40044281057906,0.0078125,0.027698863636363636,0.05113636363636364,1351.0,0.5714285714285714
detailed,monthly_test,affine_coupon_delta,ensemble,schedule,nobs_early,128,128,137.03467417046085,161.85688571988476,0.764236531833454,168.74041709442002,217.1067178103064,134.54964331328935,0.0234375,0.0625,0.1015625,127.0,0.5275590551181102
detailed,monthly_test,affine_coupon_delta,ensemble,schedule,nobs_late,128,128,366.6462560914622,388.1128882203528,0.18036253507074107,335.25231426386125,353.80333330007835,-335.25231426386125,0.0,0.0,0.0,123.0,0.5691056910569106
detailed,monthly_test,affine_coupon_delta,ensemble,schedule,nobs_middle,128,128,372.469363029947,399.9326390132864,0.12659972206196002,340.5460123426823,358.01707822043795,-339.9692594192271,0.0,0.0,0.015625,121.0,0.7272727272727273
detailed,monthly_test,affine_coupon_delta,ensemble,schedule,tenor_months,1024,128,147.99686411923614,205.09753156071022,0.7760817604240474,133.34959867577388,180.91570512461166,-1.7166175683213343,0.0078125,0.0302734375,0.0556640625,980.0,0.5581632653061225
detailed,monthly_test,affine_coupon_delta,ensemble,terms,ALL,4548,128,61.351148530097355,79.83083590986334,0.9673593914379657,8.485317596742394,14.703340356009715,0.031975679429198677,0.20542986425339366,0.5615384615384615,0.7323529411764705,4223.0,0.9791617333649064
detailed,monthly_test,affine_coupon_delta,ensemble,terms,base,128,128,62.54391810521826,80.56478619708292,0.9654127312563714,,,,,,,,
detailed,monthly_test,affine_coupon_delta,ensemble,terms,coupon_regular,1024,128,62.70309696192116,81.23087101946376,0.9654333274894037,6.509001457311086,10.38114744226806,-1.1253481113616959e-05,0.212890625,0.572265625,0.75390625,1024.0,1.0
detailed,monthly_test,affine_coupon_delta,ensemble,terms,first_strike,1024,128,61.662050330429174,79.73517862082589,0.9658257643311894,10.139447084853574,15.864632961895046,0.7878963037875262,0.1015625,0.478515625,0.6748046875,962.0,0.9438669438669439
detailed,monthly_test,affine_coupon_delta,ensemble,terms,ki_barrier,344,43,44.332443488762,62.76497292938205,0.9848666199186145,20.860413923199953,30.986924405423633,-2.513829370929523,0.046511627906976744,0.25,0.46511627906976744,344.0,1.0
detailed,monthly_test,affine_coupon_delta,ensemble,terms,last_strike,1024,128,63.60253319510592,82.27648508692735,0.9638772757071747,9.900923124373723,14.530272304617394,-0.5264131187264132,0.109375,0.470703125,0.6728515625,909.0,1.0
detailed,monthly_test,affine_coupon_delta,ensemble,terms,monthly_barrier,1004,128,63.03798467940785,81.07390702422454,0.965650307765357,3.130044622993325,6.387949167158266,0.7354009449590589,0.45617529880478086,0.8346613545816733,0.9213147410358565,984.0,0.9654471544715447
detailed,monthly_test,augmented_delta,101,schedule,ALL,1408,128,195.6257965494982,258.81041405346394,0.6283733909742544,188.77816523715228,247.70842144793346,-16.660278606501777,0.002130681818181818,0.014914772727272728,0.02911931818181818,1351.0,0.5640266469282014
detailed,monthly_test,augmented_delta,101,schedule,nobs_early,128,128,261.04656298803957,292.7201474430789,0.22888458996924166,264.73741271363224,305.07147308281384,258.5188914988445,0.0,0.0,0.0078125,127.0,0.3779527559055118
detailed,monthly_test,augmented_delta,101,schedule,nobs_late,128,128,252.5280012766468,275.6271697089056,0.5866197505756603,250.67445022789727,269.82188772383546,-250.67445022789727,0.0,0.0,0.0,123.0,0.5609756097560976
detailed,monthly_test,augmented_delta,101,schedule,nobs_middle,128,128,250.4669811702559,283.39762934631204,0.561436934386413,245.23843033967142,263.8217939188279,-244.48260141480415,0.0,0.0,0.0,121.0,0.71900826446281
detailed,monthly_test,augmented_delta,101,schedule,tenor_months,1024,128,173.48027707619224,248.7070306926984,0.6707356365976682,164.48869054093427,234.38208359646882,6.671886934042179,0.0029296875,0.0205078125,0.0390625,980.0,0.5693877551020409
detailed,monthly_test,augmented_delta,101,terms,ALL,4548,128,53.06799430406582,73.49429340411115,0.9723354168067148,9.239717844416035,15.881195071201226,0.01622872562894395,0.18303167420814478,0.5330316742081448,0.7165158371040724,4223.0,0.9767937485200094
detailed,monthly_test,augmented_delta,101,terms,base,128,128,52.558011533315046,71.79846266344421,0.9725301656077106,,,,,,,,
detailed,monthly_test,augmented_delta,101,terms,coupon_regular,1024,128,53.13079904293718,73.11549826588511,0.9719950860332065,8.105874475292504,12.326005559108715,0.023706234060226594,0.1474609375,0.51171875,0.7197265625,1024.0,1.0
detailed,monthly_test,augmented_delta,101,terms,first_strike,1024,128,51.97754686893067,72.3307529035656,0.9718780884040656,11.459855580406433,18.99730084515319,1.1951273828915672,0.0908203125,0.4541015625,0.66015625,962.0,0.9293139293139293
detailed,monthly_test,augmented_delta,101,terms,ki_barrier,344,43,60.02486535457256,90.29583139965997,0.9686789256647557,19.339566089455477,29.432403372180275,-2.7108423591013047,0.08430232558139535,0.2936046511627907,0.4941860465116279,344.0,1.0
detailed,monthly_test,augmented_delta,101,terms,last_strike,1024,128,53.96225436239199,73.83888888929701,0.9709062741538093,10.456140932908177,15.419401534033499,-0.6369407356519503,0.08984375,0.455078125,0.6533203125,909.0,1.0
detailed,monthly_test,augmented_delta,101,terms,monthly_barrier,1004,128,50.88542256554976,68.32163371404755,0.9756063307768656,3.4306237502116654,6.9275657256354295,0.40677532705153485,0.44223107569721115,0.796812749003984,0.9113545816733067,984.0,0.9695121951219512
detailed,monthly_test,augmented_delta,233,schedule,ALL,1408,128,210.37713598574382,262.8090086132039,0.616801497359143,201.5162564225151,253.11047738348523,-23.37002342162378,0.002130681818181818,0.014914772727272728,0.024857954545454544,1351.0,0.5610658771280533
detailed,monthly_test,augmented_delta,233,schedule,nobs_early,128,128,193.04416994716607,222.22233236271268,0.5555841345454322,197.746616525323,238.99846658653476,194.1326270777987,0.0,0.0078125,0.0234375,127.0,0.4015748031496063
detailed,monthly_test,augmented_delta,233,schedule,nobs_late,128,128,333.5285333394006,357.1387405182934,0.30596783668087335,326.8340035777262,342.78643101638994,-326.39707105038656,0.0,0.0,0.0,123.0,0.5691056910569106
detailed,monthly_test,augmented_delta,233,schedule,nobs_middle,128,128,353.46570022683613,393.8810589089581,0.15283145626400962,345.68627344639185,370.241330798703,-343.49452646393024,0.0,0.0,0.0,121.0,0.7272727272727273
detailed,monthly_test,augmented_delta,233,schedule,tenor_months,1024,128,179.26376154122238,231.21450850450728,0.7154236737478523,168.30149088727813,221.64515673227268,27.336089099832073,0.0029296875,0.01953125,0.03125,980.0,0.560204081632653
detailed,monthly_test,augmented_delta,233,terms,ALL,4548,128,60.67088247427248,79.9157422289152,0.9672899228500501,10.606880474560455,17.643842823470052,-0.7289240002639645,0.1350678733031674,0.48800904977375564,0.685972850678733,4223.0,0.9206725076959508
detailed,monthly_test,augmented_delta,233,terms,base,128,128,59.72591922171615,77.70367948951423,0.9678257139010674,,,,,,,,
detailed,monthly_test,augmented_delta,233,terms,coupon_regular,1024,128,60.384410776009155,78.67073342749099,0.967577854314376,5.395626487078514,9.091566000663441,-0.4448503023013485,0.2265625,0.66796875,0.8369140625,1024.0,1.0
detailed,monthly_test,augmented_delta,233,terms,first_strike,1024,128,59.98230521384217,79.16125215426156,0.9663159597652846,13.779345588970688,21.4977905764903,-1.2779176411979476,0.087890625,0.3740234375,0.5869140625,962.0,0.9615384615384616
detailed,monthly_test,augmented_delta,233,terms,ki_barrier,344,43,70.88433629778692,99.30717358136138,0.9621154187775827,21.156073866933987,31.01578262720465,-2.868983531310756,0.061046511627906974,0.2180232558139535,0.45348837209302323,344.0,1.0
detailed,monthly_test,augmented_delta,233,terms,last_strike,1024,128,60.97795032049645,80.08607011853435,0.9657750358111888,14.48148024580281,20.14405275260644,-0.9601882493857543,0.04296875,0.34375,0.5615234375,909.0,1.0
detailed,monthly_test,augmented_delta,233,terms,monthly_barrier,1004,128,57.9732129924071,74.40563321055679,0.9710684115208016,5.120034969875953,8.447137039794123,0.5103918278072399,0.20916334661354583,0.6603585657370518,0.8396414342629482,984.0,0.6971544715447154
detailed,monthly_test,augmented_delta,47,schedule,ALL,1408,128,221.46489591000872,278.3964045590529,0.5699979245661992,200.9103724392413,250.24476111611514,-25.304871470094017,0.002840909090909091,0.019886363636363636,0.03196022727272727,1351.0,0.5284974093264249
detailed,monthly_test,augmented_delta,47,schedule,nobs_early,128,128,167.08527074263154,191.21291609352312,0.6709600721830673,206.06001315275418,245.2282813549807,167.42607680747972,0.0,0.0,0.0078125,127.0,0.4015748031496063
detailed,monthly_test,augmented_delta,47,schedule,nobs_late,128,128,384.8760390882678,410.58384761909895,0.08270422686904988,328.09252517102254,350.16971028149754,-328.09252517102254,0.0,0.0,0.0,123.0,0.5609756097560976
detailed,monthly_test,augmented_delta,47,schedule,nobs_middle,128,128,423.96778126166373,453.4079810567827,-0.12258167600951642,366.3860022829815,385.06952234831056,-366.3860022829815,0.0,0.0,0.0,121.0,0.7024793388429752
detailed,monthly_test,augmented_delta,47,schedule,tenor_months,1024,128,182.52309548969163,235.00794302874272,0.7060092361691013,163.68444452811207,211.4865752566151,31.087358059436276,0.00390625,0.02734375,0.04296875,980.0,0.5193877551020408
detailed,monthly_test,augmented_delta,47,terms,ALL,4548,128,79.32787317630299,105.44934910240266,0.9430485612019124,8.62064786900056,15.410270265406936,-0.06572455933805567,0.18665158371040724,0.5667420814479638,0.7395927601809955,4223.0,0.8953350698555529
detailed,monthly_test,augmented_delta,47,terms,base,128,128,80.96149205175985,105.87431450981356,0.9402680113986935,,,,,,,,
detailed,monthly_test,augmented_delta,47,terms,coupon_regular,1024,128,81.17634583845059,106.06272873801126,0.9410693885235976,3.9232609918750176,7.365051649146449,0.051342649385331895,0.3369140625,0.7783203125,0.9306640625,1024.0,1.0
detailed,monthly_test,augmented_delta,47,terms,first_strike,1024,128,80.11109291097691,106.42156820281656,0.9391223084703241,12.306150294679274,21.22984739471587,1.017206936160417,0.0888671875,0.4501953125,0.646484375,962.0,0.9397089397089398
detailed,monthly_test,augmented_delta,47,terms,ki_barrier,344,43,69.27681069476091,109.74754270237074,0.9537309206669491,16.784873588340414,26.692781820349506,-2.9578689578320576,0.10174418604651163,0.3430232558139535,0.5581395348837209,344.0,1.0
detailed,monthly_test,augmented_delta,47,terms,last_strike,1024,128,81.77333132890382,107.41337428188488,0.9384333170284629,8.102617025987193,12.15688935709751,-1.097299887127082,0.146484375,0.5263671875,0.70703125,909.0,1.0
detailed,monthly_test,augmented_delta,47,terms,monthly_barrier,1004,128,77.38510436652558,100.11189972669973,0.9476240334696073,7.383735134014838,11.644557507189003,0.7534309542224168,0.20318725099601595,0.5876494023904383,0.7350597609561753,984.0,0.6097560975609756
detailed,monthly_test,augmented_delta,ensemble,schedule,ALL,1408,128,203.14507453792814,256.0512851692997,0.6362548365477674,195.32395605114746,243.22688395397373,-21.778391166073146,0.0,0.015625,0.032670454545454544,1351.0,0.5470022205773502
detailed,monthly_test,augmented_delta,ensemble,schedule,nobs_early,128,128,194.37950528598503,225.57833122597148,0.5420596510080065,214.98598891570407,259.65143133379286,206.6925317947077,0.0,0.03125,0.0625,127.0,0.3937007874015748
detailed,monthly_test,augmented_delta,ensemble,schedule,nobs_late,128,128,322.97114528196107,342.3499435823675,0.3622562764345676,301.7213488164354,317.42052414799406,-301.7213488164354,0.0,0.0,0.0,123.0,0.5609756097560976
detailed,monthly_test,augmented_delta,ensemble,schedule,nobs_middle,128,128,340.9955505198739,371.5965622320619,0.24597976114367115,318.1210433872386,336.5259058080626,-318.1210433872386,0.0,0.0,0.015625,121.0,0.71900826446281
detailed,monthly_test,augmented_delta,ensemble,schedule,tenor_months,1024,128,172.03120235367368,227.76407600659934,0.7238538093786391,164.21689193040552,214.8627898315417,21.698444697770213,0.0,0.017578125,0.03515625,980.0,0.5438775510204081
detailed,monthly_test,augmented_delta,ensemble,terms,ALL,4548,128,55.00692750335173,72.65817493981886,0.9729612965018966,9.162172911301294,15.423082670165268,-0.2594732779909816,0.13687782805429866,0.5208144796380091,0.7153846153846154,4223.0,0.8981766516694293
detailed,monthly_test,augmented_delta,ensemble,terms,base,128,128,55.01365187575296,71.84765621791938,0.9724925101569606,,,,,,,,
detailed,monthly_test,augmented_delta,ensemble,terms,coupon_regular,1024,128,55.57451474652548,72.81251574203147,0.9722267036591778,5.517406341107096,8.953786003011395,-0.12326713961856117,0.2080078125,0.6513671875,0.8310546875,1024.0,1.0
detailed,monthly_test,augmented_delta,ensemble,terms,first_strike,1024,128,55.422218073263,72.66786200109634,0.9716153441702788,12.225333495823497,19.761970332375967,0.3114722259513891,0.078125,0.423828125,0.625,962.0,0.9438669438669439
detailed,monthly_test,augmented_delta,ensemble,terms,ki_barrier,344,43,45.242098517674044,68.39908633926956,0.9820277749143946,18.636680789845542,27.914882128337045,-2.8458982827479904,0.09593023255813954,0.28488372093023256,0.4883720930232558,344.0,1.0
detailed,monthly_test,augmented_delta,ensemble,terms,last_strike,1024,128,56.320701357318875,73.90254748665008,0.9708560874793835,10.76825052081869,15.368248233395692,-0.898142957388218,0.0625,0.4326171875,0.6396484375,909.0,1.0
detailed,monthly_test,augmented_delta,ensemble,terms,monthly_barrier,1004,128,56.009386810467646,72.72992300064229,0.9723568900803403,4.87104775887409,7.696885552827393,0.5568660363604477,0.21414342629482072,0.6573705179282868,0.8446215139442231,984.0,0.6178861788617886
detailed,monthly_test,augmented_price,101,schedule,ALL,1408,128,174.51062840182405,222.97709688377063,0.7241558227546022,157.4460795938405,201.74346636961934,-0.3703757555162521,0.007102272727272727,0.0234375,0.049005681818181816,1351.0,0.5714285714285714
detailed,monthly_test,augmented_price,101,schedule,nobs_early,128,128,296.96955421237817,315.9680153330381,0.10153658761377848,257.83594871295395,275.2101902991917,255.07209458986983,0.0,0.0,0.0,127.0,0.33070866141732286
detailed,monthly_test,augmented_price,101,schedule,nobs_late,128,128,153.61932163627574,174.4120876076047,0.8344768157016115,165.12023679742123,176.99563354307801,-163.5385271328498,0.0,0.0,0.0078125,123.0,0.5853658536585366
detailed,monthly_test,augmented_price,101,schedule,nobs_middle,128,128,181.85890100549477,234.0718075647021,0.7008163572083956,182.13889549819388,222.3568079360127,-176.74755712914913,0.0,0.0,0.0078125,121.0,0.743801652892562
detailed,monthly_test,augmented_price,101,schedule,tenor_months,1024,128,160.8961419457395,212.6798265492375,0.759219562602958,140.85147431545954,190.7858862959343,10.14248204518129,0.009765625,0.0322265625,0.0654296875,980.0,0.5795918367346938
detailed,monthly_test,augmented_price,101,terms,ALL,4548,128,58.572443214983664,104.43263044119317,0.9441414924427038,11.95569626706784,21.17348797246464,-0.3545611161998985,0.12895927601809956,0.47330316742081446,0.6683257918552036,4223.0,0.927539663746152
detailed,monthly_test,augmented_price,101,terms,base,128,128,54.18420604370014,100.87241714603151,0.9457786150971024,,,,,,,,
detailed,monthly_test,augmented_price,101,terms,coupon_regular,1024,128,54.56904031049309,101.10105471446978,0.9464540377486614,6.652904796197193,10.551520770976808,-0.5786033580079686,0.15625,0.5908203125,0.7958984375,1024.0,1.0
detailed,monthly_test,augmented_price,101,terms,first_strike,1024,128,54.97863096969148,100.58694047018275,0.945614632926043,10.388878349180743,18.71831449797623,-0.5531769655474107,0.1552734375,0.5126953125,0.6884765625,962.0,0.8991683991683992
detailed,monthly_test,augmented_price,101,terms,ki_barrier,344,43,97.91959897201183,161.72907050324866,0.8995205083672775,24.791546614071347,37.63427361875639,-3.060919150953324,0.0436046511627907,0.22965116279069767,0.4127906976744186,344.0,1.0
detailed,monthly_test,augmented_price,101,terms,last_strike,1024,128,63.29997782711446,104.86888836855105,0.9413156410100809,20.749895263450757,30.17766855820415,-0.1300078884501259,0.02734375,0.2314453125,0.458984375,909.0,0.9933993399339934
detailed,monthly_test,augmented_price,101,terms,monthly_barrier,1004,128,48.57724963735635,84.756305990808,0.962459099532487,5.594827464699918,9.415152329719183,0.7747681109741329,0.20717131474103587,0.6434262948207171,0.8187250996015937,984.0,0.7936991869918699
detailed,monthly_test,augmented_price,233,schedule,ALL,1408,128,174.27350809113304,215.2330420902744,0.7429833873530511,164.95029976781618,206.19444146755575,-31.018242522077415,0.006392045454545455,0.01775568181818182,0.04332386363636364,1351.0,0.5484826054774241
detailed,monthly_test,augmented_price,233,schedule,nobs_early,128,128,236.34110187409982,262.1263930590753,0.3816481638126923,203.30577954662238,215.58275516696136,202.79629723767505,0.0,0.0,0.0,127.0,0.31496062992125984
detailed,monthly_test,augmented_price,233,schedule,nobs_late,128,128,223.351881382373,240.8604421963647,0.6843275866143957,251.5805970381669,266.5946602607189,-251.3199452477504,0.0,0.0,0.0,123.0,0.5691056910569106
detailed,monthly_test,augmented_price,233,schedule,nobs_middle,128,128,252.18349817418374,289.9502550687128,0.5409218548692665,273.60238580227974,309.3108487804548,-271.5339738683745,0.0,0.0,0.0,121.0,0.7272727272727273
detailed,monthly_test,augmented_price,233,schedule,tenor_months,1024,128,150.64151344647584,193.25589820047256,0.8011918796746396,135.74556688236368,178.3450960340298,-2.642880733050209,0.0087890625,0.0244140625,0.0595703125,980.0,0.5540816326530612
detailed,monthly_test,augmented_price,233,terms,ALL,4548,128,53.50200776200456,94.91609943678999,0.9538579740630717,12.44520324196929,21.10129512751431,-0.7226684793095735,0.11538461538461539,0.4574660633484163,0.6513574660633484,4223.0,0.973952166706133
detailed,monthly_test,augmented_price,233,terms,base,128,128,49.73805941577297,91.35295509649862,0.9555296086211825,,,,,,,,
detailed,monthly_test,augmented_price,233,terms,coupon_regular,1024,128,50.73204462804242,91.5943581423649,0.9560506150042288,6.518643027042651,10.673106821487972,-0.5645176861435186,0.1767578125,0.5986328125,0.80078125,1024.0,1.0
detailed,monthly_test,augmented_price,233,terms,first_strike,1024,128,50.569142378138665,91.84923569088288,0.9546528538523251,13.033661079737438,20.409685463363793,-1.6042041769080442,0.056640625,0.404296875,0.5966796875,962.0,0.9397089397089398
detailed,monthly_test,augmented_price,233,terms,ki_barrier,344,43,91.55418302981673,149.95609123559763,0.9136167636022648,25.62078480352053,38.79136753346409,-3.043510782753953,0.04941860465116279,0.2441860465116279,0.4186046511627907,344.0,1.0
detailed,monthly_test,augmented_price,233,terms,last_strike,1024,128,56.220734165042145,95.15517251236678,0.9516836811948786,20.06744450681044,28.042011478841413,-0.7156357469771307,0.02734375,0.208984375,0.4365234375,909.0,1.0
detailed,monthly_test,augmented_price,233,terms,monthly_barrier,1004,128,43.987622962936484,75.13674935222826,0.9704970495732034,5.601220893203691,10.079374124736603,0.8031426527773181,0.2250996015936255,0.6942231075697212,0.853585657370518,984.0,0.9471544715447154
detailed,monthly_test,augmented_price,47,schedule,ALL,1408,128,181.91120195016842,228.68227466535265,0.7098595272792438,165.88883794354632,205.4411667083356,-11.540090608683785,0.008522727272727272,0.030539772727272728,0.056107954545454544,1351.0,0.5640266469282014
detailed,monthly_test,augmented_price,47,schedule,nobs_early,128,128,184.40919875017326,211.62808512867988,0.5969483008096433,214.29348580374,245.63418975201998,206.7647512037562,0.0,0.0,0.0,127.0,0.3700787401574803
detailed,monthly_test,augmented_price,47,schedule,nobs_late,128,128,272.9442123911201,300.87456197477553,0.5074201820273809,243.9853608774949,253.5316352715604,-243.9853608774949,0.0,0.0,0.0,123.0,0.5609756097560976
